# Team 0: Quantum Bluff, Team 1: LeTeam
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
523,Pre-Flop,1,1084,-1084,FOLD,0,"['9h', '2d']","['5s', '5h']","['2s', '3s']",,,1,1
524,Pre-Flop,0,1085,-1085,RAISE,2,"['7d', '4s']","['4d', '9h']","['8d', '4h']",,,1,1
524,Pre-Flop,1,1085,-1085,FOLD,0,"['7d', '4s']","['4d', '9h']","['8d', '4h']",,,2,2
525,Pre-Flop,1,1087,-1087,FOLD,0,"['2d', '8h']","['2s', '3s']","['4h', '4d']",,,1,1
526,Pre-Flop,0,1088,-1088,RAISE,2,"['9h', '6s']","['2d', '5s']","['9d', '4d']",,,1,1
526,Pre-Flop,1,1088,-1088,FOLD,0,"['9h', '6s']","['2d', '5s']","['9d', '4d']",,,2,2
527,Pre-Flop,1,1090,-1090,FOLD,0,"['2h', '6d']","['2d', '3d']","['6s', '6h']",,,1,1
528,Pre-Flop,0,1091,-1091,RAISE,2,"['5h', 'As']","['4d', 'Ah']","['8d', '4s']",,,1,1
528,Pre-Flop,1,1091,-1091,FOLD,0,"['5h', 'As']","['4d', 'Ah']","['8d', '4s']",,,2,2
529,Pre-Flop,1,1093,-1093,FOLD,0,"['4d', '3s']","['6d', '5s']","['9d', '8h']",,,1,1
530,Pre-Flop,0,1094,-1094,RAISE,2,"['8h', '9s']","['2s', '2h']","['7s', 'As']",,,1,1
530,Pre-Flop,1,1094,-1094,FOLD,0,"['8h', '9s']","['2s', '2h']","['7s', 'As']",,,2,2
531,Pre-Flop,1,1096,-1096,FOLD,0,"['As', '5h']","['4d', '9d']","['5d', '6d']",,,1,1
532,Pre-Flop,0,1097,-1097,RAISE,2,"['9h', '8s']","['4d', '5d']","['5h', '4s']",,,1,1
532,Pre-Flop,1,1097,-1097,FOLD,0,"['9h', '8s']","['4d', '5d']","['5h', '4s']",,,2,2
533,Pre-Flop,1,1099,-1099,FOLD,0,"['4d', '7s']","['4h', '8d']","['3d', '5s']",,,1,1
534,Pre-Flop,0,1100,-1100,RAISE,2,"['8d', '5h']","['9s', '2d']","['As', '9h']",,,1,1
534,Pre-Flop,1,1100,-1100,FOLD,0,"['8d', '5h']","['9s', '2d']","['As', '9h']",,,2,2
535,Pre-Flop,1,1102,-1102,FOLD,0,"['9s', '3s']","['9d', '7s']","['4d', '8d']",,,1,1
536,Pre-Flop,0,1103,-1103,RAISE,2,"['4h', '8h']","['2d', '5d']","['As', '2s']",,,1,1
536,Pre-Flop,1,1103,-1103,FOLD,0,"['4h', '8h']","['2d', '5d']","['As', '2s']",,,2,2
537,Pre-Flop,1,1105,-1105,FOLD,0,"['7s', '9d']","['8s', 'Ad']","['9s', '3h']",,,1,1
538,Pre-Flop,0,1106,-1106,RAISE,2,"['3s', '6h']","['8h', '7d']","['2d', 'Ad']",,,1,1
538,Pre-Flop,1,1106,-1106,FOLD,0,"['3s', '6h']","['8h', '7d']","['2d', 'Ad']",,,2,2
539,Pre-Flop,1,1108,-1108,FOLD,0,"['4s', '3h']","['9d', '3s']","['4d', '8d']",,,1,1
540,Pre-Flop,0,1109,-1109,RAISE,2,"['8s', '9h']","['6s', 'Ah']","['3h', 'As']",,,1,1
540,Pre-Flop,1,1109,-1109,FOLD,0,"['8s', '9h']","['6s', 'Ah']","['3h', 'As']",,,2,2
541,Pre-Flop,1,1111,-1111,FOLD,0,"['Ah', 'Ad']","['6h', '8h']","['3s', 'As']",,,1,1
542,Pre-Flop,0,1112,-1112,FOLD,0,"['2s', '6h']","['5d', '9s']","['5s', 'As']",,,1,1
543,Pre-Flop,1,1111,-1111,FOLD,0,"['5s', '9h']","['9d', '8s']","['8h', '7s']",,,1,1
544,Pre-Flop,0,1112,-1112,RAISE,2,"['4s', '8h']","['4h', '2d']","['8d', '6s']",,,1,1
544,Pre-Flop,1,1112,-1112,FOLD,0,"['4s', '8h']","['4h', '2d']","['8d', '6s']",,,2,2
545,Pre-Flop,1,1114,-1114,FOLD,0,"['5s', '9s']","['6d', '7h']","['9h', '8d']",,,1,1
546,Pre-Flop,0,1115,-1115,RAISE,2,"['5s', 'As']","['2d', '7s']","['8h', 'Ah']",,,1,1
546,Pre-Flop,1,1115,-1115,FOLD,0,"['5s', 'As']","['2d', '7s']","['8h', 'Ah']",,,2,2
547,Pre-Flop,1,1117,-1117,FOLD,0,"['2h', '8h']","['9s', '2d']","['7h', '8s']",,,1,1
548,Pre-Flop,0,1118,-1118,RAISE,2,"['As', '5d']","['7s', '6d']","['3h', '4d']",,,1,1
548,Pre-Flop,1,1118,-1118,FOLD,0,"['As', '5d']","['7s', '6d']","['3h', '4d']",,,2,2
549,Pre-Flop,1,1120,-1120,FOLD,0,"['5h', '5d']","['6h', '8d']","['3d', 'Ah']",,,1,1
550,Pre-Flop,0,1121,-1121,FOLD,0,"['4s', '2h']","['As', '5d']","['4h', '8d']",,,1,1
551,Pre-Flop,1,1120,-1120,FOLD,0,"['8h', '7h']","['5h', '4d']","['9d', '2s']",,,1,1
552,Pre-Flop,0,1121,-1121,RAISE,2,"['9d', '6h']","['3d', '8s']","['9h', '4h']",,,1,1
552,Pre-Flop,1,1121,-1121,FOLD,0,"['9d', '6h']","['3d', '8s']","['9h', '4h']",,,2,2
553,Pre-Flop,1,1123,-1123,FOLD,0,"['2d', 'As']","['3h', '4s']","['5h', '2h']",,,1,1
554,Pre-Flop,0,1124,-1124,RAISE,2,"['8s', '8h']","['9h', '4s']","['5h', '9d']",,,1,1
554,Pre-Flop,1,1124,-1124,FOLD,0,"['8s', '8h']","['9h', '4s']","['5h', '9d']",,,2,2
555,Pre-Flop,1,1126,-1126,FOLD,0,"['9h', '7d']","['9d', '8s']","['8d', '3h']",,,1,1
556,Pre-Flop,0,1127,-1127,FOLD,0,"['7h', '2s']","['3d', '5s']","['6s', '6h']",,,1,1
557,Pre-Flop,1,1126,-1126,FOLD,0,"['8h', 'Ad']","['6d', '2h']","['3s', '2d']",,,1,1
558,Pre-Flop,0,1127,-1127,RAISE,2,"['6d', '5d']","['Ah', '3d']","['As', '8h']",,,1,1
558,Pre-Flop,1,1127,-1127,FOLD,0,"['6d', '5d']","['Ah', '3d']","['As', '8h']",,,2,2
559,Pre-Flop,1,1129,-1129,FOLD,0,"['9s', '2h']","['7h', '5d']","['Ah', '2s']",,,1,1
560,Pre-Flop,0,1130,-1130,RAISE,2,"['4d', '3h']","['4s', '3s']","['2s', '7s']",,,1,1
560,Pre-Flop,1,1130,-1130,FOLD,0,"['4d', '3h']","['4s', '3s']","['2s', '7s']",,,2,2
561,Pre-Flop,1,1132,-1132,FOLD,0,"['5s', '4s']","['2s', '6h']","['7d', '5d']",,,1,1
562,Pre-Flop,0,1133,-1133,RAISE,2,"['4h', '9s']","['Ad', '4s']","['3d', '8s']",,,1,1
562,Pre-Flop,1,1133,-1133,FOLD,0,"['4h', '9s']","['Ad', '4s']","['3d', '8s']",,,2,2
563,Pre-Flop,1,1135,-1135,FOLD,0,"['4d', '5h']","['9s', 'Ad']","['7s', '9h']",,,1,1
564,Pre-Flop,0,1136,-1136,RAISE,2,"['4d', '9d']","['8d', '2s']","['5s', 'Ah']",,,1,1
564,Pre-Flop,1,1136,-1136,FOLD,0,"['4d', '9d']","['8d', '2s']","['5s', 'Ah']",,,2,2
565,Pre-Flop,1,1138,-1138,FOLD,0,"['9h', '8h']","['3h', '9s']","['7d', '5h']",,,1,1
566,Pre-Flop,0,1139,-1139,RAISE,2,"['Ah', '9s']","['3h', '2s']","['7d', '7h']",,,1,1
566,Pre-Flop,1,1139,-1139,FOLD,0,"['Ah', '9s']","['3h', '2s']","['7d', '7h']",,,2,2
567,Pre-Flop,1,1141,-1141,FOLD,0,"['7h', '6s']","['4h', '5d']","['8h', '3d']",,,1,1
568,Pre-Flop,0,1142,-1142,FOLD,0,"['2h', '5s']","['As', '5h']","['8d', '4h']",,,1,1
569,Pre-Flop,1,1141,-1141,FOLD,0,"['2d', '8d']","['3d', 'Ad']","['8s', '9h']",,,1,1
570,Pre-Flop,0,1142,-1142,RAISE,2,"['4d', '6s']","['8d', '4s']","['2s', '2d']",,,1,1
570,Pre-Flop,1,1142,-1142,FOLD,0,"['4d', '6s']","['8d', '4s']","['2s', '2d']",,,2,2
571,Pre-Flop,1,1144,-1144,FOLD,0,"['3d', '9h']","['9d', '6h']","['2d', 'Ad']",,,1,1
572,Pre-Flop,0,1145,-1145,RAISE,2,"['2s', '4s']","['8h', '9s']","['3s', '6d']",,,1,1
572,Pre-Flop,1,1145,-1145,FOLD,0,"['2s', '4s']","['8h', '9s']","['3s', '6d']",,,2,2
573,Pre-Flop,1,1147,-1147,FOLD,0,"['3h', '6h']","['4s', '8s']","['7h', '3s']",,,1,1
574,Pre-Flop,0,1148,-1148,RAISE,2,"['8s', '7s']","['4d', '4s']","['5s', '5d']",,,1,1
574,Pre-Flop,1,1148,-1148,FOLD,0,"['8s', '7s']","['4d', '4s']","['5s', '5d']",,,2,2
575,Pre-Flop,1,1150,-1150,FOLD,0,"['2d', '3d']","['2h', '4s']","['8s', '9d']",,,1,1
576,Pre-Flop,0,1151,-1151,RAISE,2,"['9d', 'Ad']","['5s', '2d']","['6h', 'Ah']",,,1,1
576,Pre-Flop,1,1151,-1151,FOLD,0,"['9d', 'Ad']","['5s', '2d']","['6h', 'Ah']",,,2,2
577,Pre-Flop,1,1153,-1153,FOLD,0,"['4s', '9s']","['3s', '6s']","['7s', '6h']",,,1,1
578,Pre-Flop,0,1154,-1154,RAISE,2,"['As', '6h']","['7d', '4s']","['8d', '3s']",,,1,1
578,Pre-Flop,1,1154,-1154,FOLD,0,"['As', '6h']","['7d', '4s']","['8d', '3s']",,,2,2
579,Pre-Flop,1,1156,-1156,FOLD,0,"['4d', '9h']","['8d', '9d']","['2h', '2d']",,,1,1
580,Pre-Flop,0,1157,-1157,RAISE,2,"['5s', '6h']","['8s', '5d']","['As', 'Ah']",,,1,1
580,Pre-Flop,1,1157,-1157,FOLD,0,"['5s', '6h']","['8s', '5d']","['As', 'Ah']",,,2,2
581,Pre-Flop,1,1159,-1159,FOLD,0,"['Ah', 'Ad']","['5s', '8s']","['7d', '4h']",,,1,1
582,Pre-Flop,0,1160,-1160,RAISE,2,"['6d', '5s']","['6s', '9d']","['8h', '8s']",,,1,1
582,Pre-Flop,1,1160,-1160,FOLD,0,"['6d', '5s']","['6s', '9d']","['8h', '8s']",,,2,2
583,Pre-Flop,1,1162,-1162,FOLD,0,"['3d', '4d']","['9d', '8h']","['9h', 'Ah']",,,1,1
584,Pre-Flop,0,1163,-1163,FOLD,0,"['3d', '2h']","['5h', '3s']","['8d', '9d']",,,1,1
585,Pre-Flop,1,1162,-1162,RAISE,98,"['9s', '5d']","['Ad', '8d']","['9d', '6d']",,,1,1
585,Pre-Flop,0,1162,-1162,CALL,0,"['9s', '5d']","['Ad', '8d']","['9d', '6d']",,,2,2
585,Flop,1,1162,-1162,CHECK,0,"['9s', '5d']","['Ad', '8d']","['9d', '6d', '2s']",,,100,100
585,Flop,0,1162,-1162,CHECK,0,"['9s', '5d']","['Ad', '8d']","['9d', '6d', '2s']",,,100,100
585,Turn,1,1162,-1162,CHECK,0,"['9s', '5d']","['Ad', '8d']","['9d', '6d', '2s', '8h']",,,100,100
585,Turn,0,1162,-1162,CHECK,0,"['9s', '5d']","['Ad', '8d']","['9d', '6d', '2s', '8h']",,,100,100
585,River,1,1162,-1162,CHECK,0,"['9s', '5d']","['Ad', '8d']","['9d', '6d', '2s', '8h', '4s']",,,100,100
585,River,0,1162,-1162,CHECK,0,"['9s', '5d']","['Ad', '8d']","['9d', '6d', '2s', '8h', '4s']",,,100,100
586,Pre-Flop,0,1262,-1262,RAISE,2,"['3h', '8h']","['7d', 'Ad']","['Ah', '6h']",,,1,1
586,Pre-Flop,1,1262,-1262,CALL,0,"['3h', '8h']","['7d', 'Ad']","['Ah', '6h']",,,2,2
586,Flop,0,1262,-1262,RAISE,4,"['3h', '8h']","['7d', 'Ad']","['Ah', '6h', '6s']",,,4,4
586,Flop,1,1262,-1262,CALL,0,"['3h', '8h']","['7d', 'Ad']","['Ah', '6h', '6s']",,,4,4
586,Turn,0,1262,-1262,RAISE,16,"['3h', '8h']","['7d', 'Ad']","['Ah', '6h', '6s', '2h']",,,8,8
586,Turn,1,1262,-1262,CALL,0,"['3h', '8h']","['7d', 'Ad']","['Ah', '6h', '6s', '2h']",,,8,8
586,River,0,1262,-1262,RAISE,57,"['3h', '8h']","['7d', 'Ad']","['Ah', '6h', '6s', '2h', '5h']",,,24,24
586,River,1,1262,-1262,CALL,0,"['3h', '8h']","['7d', 'Ad']","['Ah', '6h', '6s', '2h', '5h']",,,24,24
587,Pre-Flop,1,1343,-1343,FOLD,0,"['2s', '4s']","['2d', '2h']","['3d', 'As']",,,1,1
588,Pre-Flop,0,1344,-1344,RAISE,2,"['6s', '7d']","['8s', '8h']","['8d', '4h']",,,1,1
588,Pre-Flop,1,1344,-1344,CALL,0,"['6s', '7d']","['8s', '8h']","['8d', '4h']",,,2,2
588,Flop,0,1344,-1344,CHECK,0,"['6s', '7d']","['8s', '8h']","['8d', '4h', '2d']",,,4,4
588,Flop,1,1344,-1344,CHECK,0,"['6s', '7d']","['8s', '8h']","['8d', '4h', '2d']",,,4,4
588,Turn,0,1344,-1344,CHECK,0,"['6s', '7d']","['8s', '8h']","['8d', '4h', '2d', 'Ad']",,,4,4
588,Turn,1,1344,-1344,CHECK,0,"['6s', '7d']","['8s', '8h']","['8d', '4h', '2d', 'Ad']",,,4,4
588,River,0,1344,-1344,RAISE,72,"['6s', '7d']","['8s', '8h']","['8d', '4h', '2d', 'Ad', '6d']",,,4,4
588,River,1,1344,-1344,CALL,0,"['6s', '7d']","['8s', '8h']","['8d', '4h', '2d', 'Ad', '6d']",,,4,4
589,Pre-Flop,1,1420,-1420,FOLD,0,"['As', '8d']","['Ah', '6d']","['9s', '3s']",,,1,1
590,Pre-Flop,0,1421,-1421,RAISE,2,"['7d', '4s']","['5s', '4h']","['9s', '2d']",,,1,1
590,Pre-Flop,1,1421,-1421,FOLD,0,"['7d', '4s']","['5s', '4h']","['9s', '2d']",,,2,2
591,Pre-Flop,1,1423,-1423,FOLD,0,"['As', '9h']","['9d', '5s']","['5d', '6d']",,,1,1
592,Pre-Flop,0,1424,-1424,RAISE,2,"['7h', '5d']","['5s', '9h']","['8d', '7d']",,,1,1
592,Pre-Flop,1,1424,-1424,FOLD,0,"['7h', '5d']","['5s', '9h']","['8d', '7d']",,,2,2
593,Pre-Flop,1,1426,-1426,FOLD,0,"['2h', '4s']","['7h', '2s']","['8s', 'Ah']",,,1,1
594,Pre-Flop,0,1427,-1427,RAISE,2,"['4s', '8h']","['3h', 'As']","['Ah', '7h']",,,1,1
594,Pre-Flop,1,1427,-1427,FOLD,0,"['4s', '8h']","['3h', 'As']","['Ah', '7h']",,,2,2
595,Pre-Flop,1,1429,-1429,FOLD,0,"['7h', 'Ah']","['2d', '8d']","['4h', '9h']",,,1,1
596,Pre-Flop,0,1430,-1430,RAISE,2,"['4h', '9s']","['4d', '9h']","['6s', '7h']",,,1,1
596,Pre-Flop,1,1430,-1430,FOLD,0,"['4h', '9s']","['4d', '9h']","['6s', '7h']",,,2,2
597,Pre-Flop,1,1432,-1432,FOLD,0,"['4h', '9d']","['Ad', '5d']","['Ah', '8h']",,,1,1
598,Pre-Flop,0,1433,-1433,RAISE,2,"['3d', '6d']","['9s', '6h']","['7h', '8d']",,,1,1
598,Pre-Flop,1,1433,-1433,FOLD,0,"['3d', '6d']","['9s', '6h']","['7h', '8d']",,,2,2
599,Pre-Flop,1,1435,-1435,FOLD,0,"['6d', '9h']","['5h', '6h']","['4s', '8d']",,,1,1
600,Pre-Flop,0,1436,-1436,RAISE,2,"['9d', '7d']","['As', '5s']","['8h', '2s']",,,1,1
600,Pre-Flop,1,1436,-1436,FOLD,0,"['9d', '7d']","['As', '5s']","['8h', '2s']",,,2,2
601,Pre-Flop,1,1438,-1438,FOLD,0,"['As', '9d']","['8h', '2h']","['6h', '5h']",,,1,1
602,Pre-Flop,0,1439,-1439,RAISE,2,"['8h', '2d']","['As', '9d']","['Ah', '5d']",,,1,1
602,Pre-Flop,1,1439,-1439,FOLD,0,"['8h', '2d']","['As', '9d']","['Ah', '5d']",,,2,2
603,Pre-Flop,1,1441,-1441,FOLD,0,"['8d', '3s']","['Ah', '5d']","['9d', '7d']",,,1,1
604,Pre-Flop,0,1442,-1442,RAISE,2,"['3d', '7h']","['4h', '8h']","['2h', 'Ah']",,,1,1
604,Pre-Flop,1,1442,-1442,FOLD,0,"['3d', '7h']","['4h', '8h']","['2h', 'Ah']",,,2,2
605,Pre-Flop,1,1444,-1444,FOLD,0,"['8d', '8s']","['4h', '7d']","['9s', 'Ad']",,,1,1
606,Pre-Flop,0,1445,-1445,RAISE,2,"['7s', '5s']","['5h', '8h']","['Ad', '3d']",,,1,1
606,Pre-Flop,1,1445,-1445,FOLD,0,"['7s', '5s']","['5h', '8h']","['Ad', '3d']",,,2,2
607,Pre-Flop,1,1447,-1447,FOLD,0,"['As', '9d']","['4s', '8h']","['5s', '3d']",,,1,1
608,Pre-Flop,0,1448,-1448,RAISE,2,"['9h', 'Ad']","['9d', '8h']","['5d', 'As']",,,1,1
608,Pre-Flop,1,1448,-1448,FOLD,0,"['9h', 'Ad']","['9d', '8h']","['5d', 'As']",,,2,2
609,Pre-Flop,1,1450,-1450,FOLD,0,"['7s', '7h']","['9s', '7d']","['As', '5s']",,,1,1
610,Pre-Flop,0,1451,-1451,RAISE,2,"['7d', '3s']","['3h', '4d']","['5h', 'As']",,,1,1
610,Pre-Flop,1,1451,-1451,FOLD,0,"['7d', '3s']","['3h', '4d']","['5h', 'As']",,,2,2
611,Pre-Flop,1,1453,-1453,FOLD,0,"['4h', '7d']","['6h', '2h']","['9s', '8h']",,,1,1
612,Pre-Flop,0,1454,-1454,RAISE,2,"['Ad', '3h']","['2d', '4s']","['Ah', '6s']",,,1,1
612,Pre-Flop,1,1454,-1454,FOLD,0,"['Ad', '3h']","['2d', '4s']","['Ah', '6s']",,,2,2
613,Pre-Flop,1,1456,-1456,FOLD,0,"['4h', '3s']","['6s', 'Ad']","['7s', 'Ah']",,,1,1
614,Pre-Flop,0,1457,-1457,RAISE,2,"['7d', '5d']","['5h', '4h']","['4s', '8d']",,,1,1
614,Pre-Flop,1,1457,-1457,FOLD,0,"['7d', '5d']","['5h', '4h']","['4s', '8d']",,,2,2
615,Pre-Flop,1,1459,-1459,FOLD,0,"['3d', '5s']","['6d', 'Ah']","['6h', 'As']",,,1,1
616,Pre-Flop,0,1460,-1460,RAISE,2,"['4h', '8s']","['9s', '5h']","['As', '9h']",,,1,1
616,Pre-Flop,1,1460,-1460,FOLD,0,"['4h', '8s']","['9s', '5h']","['As', '9h']",,,2,2
617,Pre-Flop,1,1462,-1462,FOLD,0,"['8h', '8s']","['5d', '4d']","['3s', '2s']",,,1,1
618,Pre-Flop,0,1463,-1463,RAISE,2,"['3d', '4d']","['9h', '5d']","['8d', '8h']",,,1,1
618,Pre-Flop,1,1463,-1463,FOLD,0,"['3d', '4d']","['9h', '5d']","['8d', '8h']",,,2,2
619,Pre-Flop,1,1465,-1465,RAISE,98,"['9h', '2d']","['7d', '7h']","['Ad', '3d']",,,1,1
619,Pre-Flop,0,1465,-1465,FOLD,0,"['9h', '2d']","['7d', '7h']","['Ad', '3d']",,,2,2
620,Pre-Flop,0,1463,-1463,RAISE,2,"['8h', 'As']","['5d', '4s']","['3s', '6s']",,,1,1
620,Pre-Flop,1,1463,-1463,FOLD,0,"['8h', 'As']","['5d', '4s']","['3s', '6s']",,,2,2
621,Pre-Flop,1,1465,-1465,FOLD,0,"['8s', '6d']","['2s', '7h']","['4d', '2d']",,,1,1
622,Pre-Flop,0,1466,-1466,RAISE,2,"['8d', '9s']","['4s', '3d']","['8s', '6h']",,,1,1
622,Pre-Flop,1,1466,-1466,FOLD,0,"['8d', '9s']","['4s', '3d']","['8s', '6h']",,,2,2
623,Pre-Flop,1,1468,-1468,FOLD,0,"['2d', '6d']","['8h', '9s']","['3d', '2h']",,,1,1
624,Pre-Flop,0,1469,-1469,RAISE,2,"['7h', 'Ah']","['Ad', 'As']","['9d', '4h']",,,1,1
624,Pre-Flop,1,1469,-1469,CALL,0,"['7h', 'Ah']","['Ad', 'As']","['9d', '4h']",,,2,2
624,Flop,0,1469,-1469,CHECK,0,"['7h', 'Ah']","['Ad', 'As']","['9d', '4h', '6s']",,,4,4
624,Flop,1,1469,-1469,CHECK,0,"['7h', 'Ah']","['Ad', 'As']","['9d', '4h', '6s']",,,4,4
624,Turn,0,1469,-1469,CHECK,0,"['7h', 'Ah']","['Ad', 'As']","['9d', '4h', '6s', '5d']",,,4,4
624,Turn,1,1469,-1469,CHECK,0,"['7h', 'Ah']","['Ad', 'As']","['9d', '4h', '6s', '5d']",,,4,4
624,River,0,1469,-1469,CHECK,0,"['7h', 'Ah']","['Ad', 'As']","['9d', '4h', '6s', '5d', '4d']",,,4,4
624,River,1,1469,-1469,CHECK,0,"['7h', 'Ah']","['Ad', 'As']","['9d', '4h', '6s', '5d', '4d']",,,4,4
625,Pre-Flop,1,1465,-1465,FOLD,0,"['8d', '6d']","['5d', '2h']","['6s', '5h']",,,1,1
626,Pre-Flop,0,1466,-1466,RAISE,2,"['4h', '6h']","['2s', '3h']","['7d', '5d']",,,1,1
626,Pre-Flop,1,1466,-1466,FOLD,0,"['4h', '6h']","['2s', '3h']","['7d', '5d']",,,2,2
627,Pre-Flop,1,1468,-1468,FOLD,0,"['5s', '4h']","['2s', '7d']","['6s', '6h']",,,1,1
628,Pre-Flop,0,1469,-1469,RAISE,2,"['5h', 'As']","['3s', '5s']","['8d', '2s']",,,1,1
628,Pre-Flop,1,1469,-1469,FOLD,0,"['5h', 'As']","['3s', '5s']","['8d', '2s']",,,2,2
629,Pre-Flop,1,1471,-1471,RAISE,98,"['7d', '8s']","['As', '9s']","['8d', '9h']",,,1,1
629,Pre-Flop,0,1471,-1471,CALL,0,"['7d', '8s']","['As', '9s']","['8d', '9h']",,,2,2
629,Flop,1,1471,-1471,CHECK,0,"['7d', '8s']","['As', '9s']","['8d', '9h', 'Ad']",,,100,100
629,Flop,0,1471,-1471,CHECK,0,"['7d', '8s']","['As', '9s']","['8d', '9h', 'Ad']",,,100,100
629,Turn,1,1471,-1471,CHECK,0,"['7d', '8s']","['As', '9s']","['8d', '9h', 'Ad', '5d']",,,100,100
629,Turn,0,1471,-1471,CHECK,0,"['7d', '8s']","['As', '9s']","['8d', '9h', 'Ad', '5d']",,,100,100
629,River,1,1471,-1471,CHECK,0,"['7d', '8s']","['As', '9s']","['8d', '9h', 'Ad', '5d', '4d']",,,100,100
629,River,0,1471,-1471,CHECK,0,"['7d', '8s']","['As', '9s']","['8d', '9h', 'Ad', '5d', '4d']",,,100,100
630,Pre-Flop,0,1571,-1571,RAISE,2,"['3d', 'As']","['2s', '8h']","['4s', '4h']",,,1,1
630,Pre-Flop,1,1571,-1571,FOLD,0,"['3d', 'As']","['2s', '8h']","['4s', '4h']",,,2,2
631,Pre-Flop,1,1573,-1573,FOLD,0,"['7d', '6h']","['8s', 'Ah']","['5d', '5s']",,,1,1
632,Pre-Flop,0,1574,-1574,RAISE,2,"['4d', 'Ad']","['8s', 'Ah']","['9s', '3d']",,,1,1
632,Pre-Flop,1,1574,-1574,FOLD,0,"['4d', 'Ad']","['8s', 'Ah']","['9s', '3d']",,,2,2
633,Pre-Flop,1,1576,-1576,FOLD,0,"['2d', '3h']","['4h', '6s']","['5h', '6h']",,,1,1
634,Pre-Flop,0,1577,-1577,RAISE,2,"['3d', '3h']","['3s', '9d']","['5s', '7s']",,,1,1
634,Pre-Flop,1,1577,-1577,FOLD,0,"['3d', '3h']","['3s', '9d']","['5s', '7s']",,,2,2
635,Pre-Flop,1,1579,-1579,FOLD,0,"['7h', '2h']","['8s', '6s']","['3d', 'Ah']",,,1,1
636,Pre-Flop,0,1580,-1580,RAISE,2,"['Ad', '4d']","['2d', '7h']","['6h', 'Ah']",,,1,1
636,Pre-Flop,1,1580,-1580,FOLD,0,"['Ad', '4d']","['2d', '7h']","['6h', 'Ah']",,,2,2
637,Pre-Flop,1,1582,-1582,FOLD,0,"['As', '3s']","['3h', '7d']","['8d', '9d']",,,1,1
638,Pre-Flop,0,1583,-1583,RAISE,2,"['8h', '9h']","['9s', '5h']","['8d', '2s']",,,1,1
638,Pre-Flop,1,1583,-1583,FOLD,0,"['8h', '9h']","['9s', '5h']","['8d', '2s']",,,2,2
639,Pre-Flop,1,1585,-1585,FOLD,0,"['4h', '3h']","['6h', '7d']","['4d', '4s']",,,1,1
640,Pre-Flop,0,1586,-1586,RAISE,2,"['As', '3s']","['6s', '4d']","['6d', '5d']",,,1,1
640,Pre-Flop,1,1586,-1586,FOLD,0,"['As', '3s']","['6s', '4d']","['6d', '5d']",,,2,2
641,Pre-Flop,1,1588,-1588,FOLD,0,"['8d', '6d']","['3d', '8h']","['7s', '4d']",,,1,1
642,Pre-Flop,0,1589,-1589,FOLD,0,"['2s', '3d']","['7s', '8h']","['2h', '2d']",,,1,1
643,Pre-Flop,1,1588,-1588,FOLD,0,"['9d', '7d']","['Ad', '4s']","['7h', '6s']",,,1,1
644,Pre-Flop,0,1589,-1589,RAISE,2,"['As', '7h']","['8h', '7d']","['2h', '3s']",,,1,1
644,Pre-Flop,1,1589,-1589,FOLD,0,"['As', '7h']","['8h', '7d']","['2h', '3s']",,,2,2
645,Pre-Flop,1,1591,-1591,FOLD,0,"['3s', 'Ah']","['9d', '2d']","['7d', '5d']",,,1,1
646,Pre-Flop,0,1592,-1592,RAISE,2,"['9d', '3d']","['3s', '9s']","['7d', '2s']",,,1,1
646,Pre-Flop,1,1592,-1592,FOLD,0,"['9d', '3d']","['3s', '9s']","['7d', '2s']",,,2,2
647,Pre-Flop,1,1594,-1594,FOLD,0,"['4h', '4s']","['9d', '8d']","['5h', '3d']",,,1,1
648,Pre-Flop,0,1595,-1595,RAISE,2,"['7s', '7h']","['5h', '9d']","['As', '5s']",,,1,1
648,Pre-Flop,1,1595,-1595,FOLD,0,"['7s', '7h']","['5h', '9d']","['As', '5s']",,,2,2
649,Pre-Flop,1,1597,-1597,FOLD,0,"['Ad', '3s']","['7h', '9s']","['2h', '9d']",,,1,1
650,Pre-Flop,0,1598,-1598,RAISE,2,"['7d', 'Ah']","['3h', 'Ad']","['4h', '2d']",,,1,1
650,Pre-Flop,1,1598,-1598,FOLD,0,"['7d', 'Ah']","['3h', 'Ad']","['4h', '2d']",,,2,2
651,Pre-Flop,1,1600,-1600,FOLD,0,"['8h', '6s']","['4d', '5h']","['7d', '4s']",,,1,1
652,Pre-Flop,0,1601,-1601,RAISE,2,"['3s', 'Ad']","['6s', '9s']","['8h', '8s']",,,1,1
652,Pre-Flop,1,1601,-1601,FOLD,0,"['3s', 'Ad']","['6s', '9s']","['8h', '8s']",,,2,2
653,Pre-Flop,1,1603,-1603,FOLD,0,"['Ah', '6d']","['2d', '4d']","['9d', '4h']",,,1,1
654,Pre-Flop,0,1604,-1604,RAISE,2,"['5h', '3h']","['6d', '6h']","['8d', '4s']",,,1,1
654,Pre-Flop,1,1604,-1604,FOLD,0,"['5h', '3h']","['6d', '6h']","['8d', '4s']",,,2,2
655,Pre-Flop,1,1606,-1606,FOLD,0,"['3h', 'Ah']","['4d', '8s']","['6h', '8h']",,,1,1
656,Pre-Flop,0,1607,-1607,RAISE,2,"['5d', '4d']","['6h', '8s']","['3s', '8h']",,,1,1
