# Team 0: AllInAgent, Team 1: PlayerAgent
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
46,Flop,0,2310,-2310,CHECK,0,"['2d', 'Ad']","['8h', '9h']","['5s', '9s', '5d']",,8d,100,100
46,Flop,1,2310,-2310,FOLD,0,"['2d', 'Ad']","['8h', '9h']","['5s', '9s', '5d']",,8d,100,100
47,Pre-Flop,1,2410,-2410,FOLD,0,"['8s', '5s']","['Ad', 'Ah']","['9d', '6s']",,,1,1
48,Pre-Flop,0,2411,-2411,RAISE,98,"['8d', '2s']","['7d', '3d']","['7h', '6s']",,,1,1
48,Pre-Flop,1,2411,-2411,FOLD,0,"['8d', '2s']","['7d', '3d']","['7h', '6s']",,,2,2
49,Pre-Flop,1,2413,-2413,DISCARD,0,"['7s', '8s']","['As', '4d']","['5d', '8d']",,,1,1
49,Pre-Flop,1,2413,-2413,FOLD,0,"['7s', '8s']","['As', '5s']","['5d', '8d']",,4d,1,1
50,Pre-Flop,0,2414,-2414,RAISE,98,"['4d', '3s']","['8d', 'Ad']","['9h', '8h']",,,1,1
50,Pre-Flop,1,2414,-2414,CALL,0,"['4d', '3s']","['8d', 'Ad']","['9h', '8h']",,,2,2
50,Flop,0,2414,-2414,CHECK,0,"['4d', '3s']","['8d', 'Ad']","['9h', '8h', '7d']",,,100,100
50,Flop,1,2414,-2414,CHECK,0,"['4d', '3s']","['8d', 'Ad']","['9h', '8h', '7d']",,,100,100
50,Turn,0,2414,-2414,CHECK,0,"['4d', '3s']","['8d', 'Ad']","['9h', '8h', '7d', '6d']",,,100,100
50,Turn,1,2414,-2414,CHECK,0,"['4d', '3s']","['8d', 'Ad']","['9h', '8h', '7d', '6d']",,,100,100
50,River,0,2414,-2414,CHECK,0,"['4d', '3s']","['8d', 'Ad']","['9h', '8h', '7d', '6d', '4h']",,,100,100
50,River,1,2414,-2414,FOLD,0,"['4d', '3s']","['8d', 'Ad']","['9h', '8h', '7d', '6d', '4h']",,,100,100
51,Pre-Flop,1,2514,-2514,RAISE,61,"['5h', '9d']","['Ah', '4h']","['5d', '5s']",,,1,1
51,Pre-Flop,0,2514,-2514,RAISE,37,"['5h', '9d']","['Ah', '4h']","['5d', '5s']",,,2,2
51,Pre-Flop,1,2514,-2514,FOLD,0,"['5h', '9d']","['Ah', '4h']","['5d', '5s']",,,63,63
52,Pre-Flop,0,2577,-2577,RAISE,98,"['5d', 'Ad']","['5h', '4h']","['2h', '8d']",,,1,1
52,Pre-Flop,1,2577,-2577,DISCARD,0,"['5d', 'Ad']","['5h', '4h']","['2h', '8d']",,,2,2
52,Pre-Flop,1,2577,-2577,CALL,0,"['5d', 'Ad']","['9h', '4h']","['2h', '8d']",,5h,2,2
52,Flop,0,2577,-2577,CHECK,0,"['5d', 'Ad']","['9h', '4h']","['2h', '8d', '8s']",,5h,100,100
52,Flop,1,2577,-2577,CHECK,0,"['5d', 'Ad']","['9h', '4h']","['2h', '8d', '8s']",,5h,100,100
52,Turn,0,2577,-2577,CHECK,0,"['5d', 'Ad']","['9h', '4h']","['2h', '8d', '8s', '7d']",,5h,100,100
52,Turn,1,2577,-2577,CHECK,0,"['5d', 'Ad']","['9h', '4h']","['2h', '8d', '8s', '7d']",,5h,100,100
52,River,0,2577,-2577,CHECK,0,"['5d', 'Ad']","['9h', '4h']","['2h', '8d', '8s', '7d', '3d']",,5h,100,100
52,River,1,2577,-2577,CHECK,0,"['5d', 'Ad']","['9h', '4h']","['2h', '8d', '8s', '7d', '3d']",,5h,100,100
53,Pre-Flop,1,2677,-2677,RAISE,49,"['Ad', '4s']","['9d', '9h']","['6s', '7s']",,,1,1
53,Pre-Flop,0,2677,-2677,RAISE,49,"['Ad', '4s']","['9d', '9h']","['6s', '7s']",,,2,2
53,Pre-Flop,1,2677,-2677,FOLD,0,"['Ad', '4s']","['9d', '9h']","['6s', '7s']",,,51,51
54,Pre-Flop,0,2728,-2728,RAISE,98,"['6d', 'Ah']","['7h', '4s']","['5s', '3d']",,,1,1
54,Pre-Flop,1,2728,-2728,DISCARD,0,"['6d', 'Ah']","['7h', '4s']","['5s', '3d']",,,2,2
54,Pre-Flop,1,2728,-2728,FOLD,0,"['6d', 'Ah']","['8d', '4s']","['5s', '3d']",,7h,2,2
55,Pre-Flop,1,2730,-2730,RAISE,66,"['3h', '5s']","['9h', '4s']","['4d', '9s']",,,1,1
55,Pre-Flop,0,2730,-2730,RAISE,32,"['3h', '5s']","['9h', '4s']","['4d', '9s']",,,2,2
55,Pre-Flop,1,2730,-2730,CALL,0,"['3h', '5s']","['9h', '4s']","['4d', '9s']",,,68,68
55,Pre-Flop,0,2730,-2730,CHECK,0,"['3h', '5s']","['9h', '4s']","['4d', '9s']",,,100,100
55,Flop,1,2730,-2730,FOLD,0,"['3h', '5s']","['9h', '4s']","['4d', '9s', '8s']",,,100,100
56,Pre-Flop,0,2830,-2830,RAISE,98,"['6h', '7h']","['2s', '8s']","['8d', '6d']",,,1,1
56,Pre-Flop,1,2830,-2830,FOLD,0,"['6h', '7h']","['2s', '8s']","['8d', '6d']",,,2,2
57,Pre-Flop,1,2832,-2832,DISCARD,0,"['9h', '6d']","['7d', '4d']","['5s', '4s']",,,1,1
57,Pre-Flop,1,2832,-2832,RAISE,90,"['9h', '6d']","['7d', '2s']","['5s', '4s']",,4d,1,1
57,Pre-Flop,0,2832,-2832,RAISE,8,"['9h', '6d']","['7d', '2s']","['5s', '4s']",,4d,2,2
57,Pre-Flop,1,2832,-2832,FOLD,0,"['9h', '6d']","['7d', '2s']","['5s', '4s']",,4d,92,92
58,Pre-Flop,0,2924,-2924,RAISE,98,"['6s', '9d']","['2s', '5s']","['2h', '6h']",,,1,1
58,Pre-Flop,1,2924,-2924,DISCARD,0,"['6s', '9d']","['2s', '5s']","['2h', '6h']",,,2,2
58,Pre-Flop,1,2924,-2924,FOLD,0,"['6s', '9d']","['8h', '5s']","['2h', '6h']",,2s,2,2
59,Pre-Flop,1,2926,-2926,RAISE,88,"['9h', '6s']","['Ad', '5h']","['8s', '5s']",,,1,1
59,Pre-Flop,0,2926,-2926,RAISE,10,"['9h', '6s']","['Ad', '5h']","['8s', '5s']",,,2,2
59,Pre-Flop,1,2926,-2926,CALL,0,"['9h', '6s']","['Ad', '5h']","['8s', '5s']",,,90,90
59,Pre-Flop,0,2926,-2926,CHECK,0,"['9h', '6s']","['Ad', '5h']","['8s', '5s']",,,100,100
59,Flop,1,2926,-2926,CHECK,0,"['9h', '6s']","['Ad', '5h']","['8s', '5s', '8d']",,,100,100
59,Flop,0,2926,-2926,CHECK,0,"['9h', '6s']","['Ad', '5h']","['8s', '5s', '8d']",,,100,100
59,Turn,1,2926,-2926,CHECK,0,"['9h', '6s']","['Ad', '5h']","['8s', '5s', '8d', '4s']",,,100,100
59,Turn,0,2926,-2926,CHECK,0,"['9h', '6s']","['Ad', '5h']","['8s', '5s', '8d', '4s']",,,100,100
59,River,1,2926,-2926,CHECK,0,"['9h', '6s']","['Ad', '5h']","['8s', '5s', '8d', '4s', 'Ah']",,,100,100
59,River,0,2926,-2926,CHECK,0,"['9h', '6s']","['Ad', '5h']","['8s', '5s', '8d', '4s', 'Ah']",,,100,100
60,Pre-Flop,0,2826,-2826,RAISE,98,"['As', '5s']","['4d', '8d']","['6h', '4h']",,,1,1
60,Pre-Flop,1,2826,-2826,FOLD,0,"['As', '5s']","['4d', '8d']","['6h', '4h']",,,2,2
61,Pre-Flop,1,2828,-2828,DISCARD,0,"['8d', '5d']","['7h', '7d']","['6h', '5h']",,,1,1
61,Pre-Flop,1,2828,-2828,CALL,0,"['8d', '5d']","['3h', '7d']","['6h', '5h']",,7h,1,1
61,Pre-Flop,0,2828,-2828,RAISE,98,"['8d', '5d']","['3h', '7d']","['6h', '5h']",,7h,2,2
61,Pre-Flop,1,2828,-2828,CALL,0,"['8d', '5d']","['3h', '7d']","['6h', '5h']",,7h,2,2
61,Pre-Flop,0,2828,-2828,CHECK,0,"['8d', '5d']","['3h', '7d']","['6h', '5h']",,7h,100,100
61,Flop,1,2828,-2828,FOLD,0,"['8d', '5d']","['3h', '7d']","['6h', '5h', '4s']",,7h,100,100
62,Pre-Flop,0,2928,-2928,RAISE,98,"['3d', 'Ad']","['5h', '4h']","['Ah', '8d']",,,1,1
62,Pre-Flop,1,2928,-2928,DISCARD,0,"['3d', 'Ad']","['5h', '4h']","['Ah', '8d']",,,2,2
62,Pre-Flop,1,2928,-2928,CALL,0,"['3d', 'Ad']","['9d', '4h']","['Ah', '8d']",,5h,2,2
62,Flop,0,2928,-2928,CHECK,0,"['3d', 'Ad']","['9d', '4h']","['Ah', '8d', '3s']",,5h,100,100
62,Flop,1,2928,-2928,CHECK,0,"['3d', 'Ad']","['9d', '4h']","['Ah', '8d', '3s']",,5h,100,100
62,Turn,0,2928,-2928,CHECK,0,"['3d', 'Ad']","['9d', '4h']","['Ah', '8d', '3s', '2d']",,5h,100,100
62,Turn,1,2928,-2928,FOLD,0,"['3d', 'Ad']","['9d', '4h']","['Ah', '8d', '3s', '2d']",,5h,100,100
63,Pre-Flop,1,3028,-3028,FOLD,0,"['8h', '9s']","['4h', '3d']","['5d', '9d']",,,1,1
64,Pre-Flop,0,3029,-3029,RAISE,98,"['Ah', '2h']","['9s', '9h']","['8h', '6d']",,,1,1
64,Pre-Flop,1,3029,-3029,FOLD,0,"['Ah', '2h']","['9s', '9h']","['8h', '6d']",,,2,2
65,Pre-Flop,1,3031,-3031,DISCARD,0,"['2h', '3h']","['5s', '8d']","['9d', '8h']",,,1,1
65,Pre-Flop,1,3031,-3031,FOLD,0,"['2h', '3h']","['Ad', '8d']","['9d', '8h']",,5s,1,1
66,Pre-Flop,0,3032,-3032,RAISE,98,"['5s', '2s']","['7d', '2d']","['5d', '6d']",,,1,1
66,Pre-Flop,1,3032,-3032,CALL,0,"['5s', '2s']","['7d', '2d']","['5d', '6d']",,,2,2
66,Flop,0,3032,-3032,CHECK,0,"['5s', '2s']","['7d', '2d']","['5d', '6d', '3h']",,,100,100
66,Flop,1,3032,-3032,FOLD,0,"['5s', '2s']","['7d', '2d']","['5d', '6d', '3h']",,,100,100
67,Pre-Flop,1,3132,-3132,FOLD,0,"['5h', '9d']","['2d', '3h']","['8s', '7d']",,,1,1
68,Pre-Flop,0,3133,-3133,RAISE,98,"['5h', '8h']","['4d', '9s']","['2s', '4h']",,,1,1
68,Pre-Flop,1,3133,-3133,FOLD,0,"['5h', '8h']","['4d', '9s']","['2s', '4h']",,,2,2
69,Pre-Flop,1,3135,-3135,RAISE,96,"['4s', '3d']","['5d', '2s']","['4h', '2h']",,,1,1
69,Pre-Flop,0,3135,-3135,RAISE,2,"['4s', '3d']","['5d', '2s']","['4h', '2h']",,,2,2
69,Pre-Flop,1,3135,-3135,DISCARD,0,"['4s', '3d']","['5d', '2s']","['4h', '2h']",,,98,98
69,Pre-Flop,1,3135,-3135,FOLD,0,"['4s', '3d']","['9s', '2s']","['4h', '2h']",,5d,98,98
70,Pre-Flop,0,3233,-3233,RAISE,98,"['6s', '2s']","['8d', '7s']","['2d', 'Ad']",,,1,1
70,Pre-Flop,1,3233,-3233,DISCARD,0,"['6s', '2s']","['8d', '7s']","['2d', 'Ad']",,,2,2
70,Pre-Flop,1,3233,-3233,FOLD,0,"['6s', '2s']","['6d', '7s']","['2d', 'Ad']",,8d,2,2
71,Pre-Flop,1,3235,-3235,FOLD,0,"['9s', '5h']","['4h', '8d']","['3s', '5d']",,,1,1
72,Pre-Flop,0,3236,-3236,RAISE,98,"['3d', '7s']","['5s', 'Ah']","['3s', '4d']",,,1,1
72,Pre-Flop,1,3236,-3236,FOLD,0,"['3d', '7s']","['5s', 'Ah']","['3s', '4d']",,,2,2
73,Pre-Flop,1,3238,-3238,DISCARD,0,"['2d', '9s']","['7d', '8h']","['6h', '5d']",,,1,1
73,Pre-Flop,1,3238,-3238,FOLD,0,"['2d', '9s']","['4h', '8h']","['6h', '5d']",,7d,1,1
74,Pre-Flop,0,3239,-3239,RAISE,98,"['3s', '8h']","['2h', '5h']","['2d', '6d']",,,1,1
74,Pre-Flop,1,3239,-3239,FOLD,0,"['3s', '8h']","['2h', '5h']","['2d', '6d']",,,2,2
75,Pre-Flop,1,3241,-3241,DISCARD,0,"['4s', '8s']","['5h', '3h']","['9d', '2s']",,,1,1
75,Pre-Flop,1,3241,-3241,FOLD,0,"['4s', '8s']","['5h', '4h']","['9d', '2s']",,3h,1,1
76,Pre-Flop,0,3242,-3242,RAISE,98,"['3s', '5h']","['4d', '3d']","['2h', '8d']",,,1,1
76,Pre-Flop,1,3242,-3242,CALL,0,"['3s', '5h']","['4d', '3d']","['2h', '8d']",,,2,2
76,Flop,0,3242,-3242,CHECK,0,"['3s', '5h']","['4d', '3d']","['2h', '8d', '9d']",,,100,100
76,Flop,1,3242,-3242,DISCARD,0,"['3s', '5h']","['4d', '3d']","['2h', '8d', '9d']",,,100,100
76,Flop,1,3242,-3242,FOLD,0,"['3s', '5h']","['4d', '5d']","['2h', '8d', '9d']",,3d,100,100
77,Pre-Flop,1,3342,-3342,FOLD,0,"['9h', '4s']","['2s', 'Ah']","['3d', '4d']",,,1,1
78,Pre-Flop,0,3343,-3343,RAISE,98,"['8s', '3h']","['8h', '6s']","['7h', '4h']",,,1,1
78,Pre-Flop,1,3343,-3343,FOLD,0,"['8s', '3h']","['8h', '6s']","['7h', '4h']",,,2,2
79,Pre-Flop,1,3345,-3345,CALL,0,"['6d', '9h']","['7s', 'Ah']","['6s', '5h']",,,1,1
79,Pre-Flop,0,3345,-3345,RAISE,98,"['6d', '9h']","['7s', 'Ah']","['6s', '5h']",,,2,2
79,Pre-Flop,1,3345,-3345,FOLD,0,"['6d', '9h']","['7s', 'Ah']","['6s', '5h']",,,2,2
80,Pre-Flop,0,3347,-3347,RAISE,98,"['8d', '5d']","['Ah', '6h']","['9d', '9h']",,,1,1
80,Pre-Flop,1,3347,-3347,FOLD,0,"['8d', '5d']","['Ah', '6h']","['9d', '9h']",,,2,2
81,Pre-Flop,1,3349,-3349,RAISE,26,"['As', '3d']","['3s', '5d']","['9s', '9d']",,,1,1
81,Pre-Flop,0,3349,-3349,RAISE,72,"['As', '3d']","['3s', '5d']","['9s', '9d']",,,2,2
81,Pre-Flop,1,3349,-3349,CALL,0,"['As', '3d']","['3s', '5d']","['9s', '9d']",,,28,28
81,Pre-Flop,0,3349,-3349,CHECK,0,"['As', '3d']","['3s', '5d']","['9s', '9d']",,,100,100
81,Flop,1,3349,-3349,FOLD,0,"['As', '3d']","['3s', '5d']","['9s', '9d', '7s']",,,100,100
82,Pre-Flop,0,3449,-3449,RAISE,98,"['8h', '4d']","['2h', '9h']","['9d', '7h']",,,1,1
82,Pre-Flop,1,3449,-3449,DISCARD,0,"['8h', '4d']","['2h', '9h']","['9d', '7h']",,,2,2
82,Pre-Flop,1,3449,-3449,FOLD,0,"['8h', '4d']","['As', '9h']","['9d', '7h']",,2h,2,2
83,Pre-Flop,1,3451,-3451,CALL,0,"['9d', '3s']","['2s', '6d']","['4s', 'As']",,,1,1
83,Pre-Flop,0,3451,-3451,RAISE,98,"['9d', '3s']","['2s', '6d']","['4s', 'As']",,,2,2
83,Pre-Flop,1,3451,-3451,CALL,0,"['9d', '3s']","['2s', '6d']","['4s', 'As']",,,2,2
83,Pre-Flop,0,3451,-3451,CHECK,0,"['9d', '3s']","['2s', '6d']","['4s', 'As']",,,100,100
83,Flop,1,3451,-3451,CHECK,0,"['9d', '3s']","['2s', '6d']","['4s', 'As', '4d']",,,100,100
83,Flop,0,3451,-3451,CHECK,0,"['9d', '3s']","['2s', '6d']","['4s', 'As', '4d']",,,100,100
83,Turn,1,3451,-3451,FOLD,0,"['9d', '3s']","['2s', '6d']","['4s', 'As', '4d', 'Ah']",,,100,100
84,Pre-Flop,0,3551,-3551,RAISE,98,"['8h', '7h']","['4s', 'As']","['8s', '6h']",,,1,1
84,Pre-Flop,1,3551,-3551,DISCARD,0,"['8h', '7h']","['4s', 'As']","['8s', '6h']",,,2,2
84,Pre-Flop,1,3551,-3551,CALL,0,"['8h', '7h']","['8d', 'As']","['8s', '6h']",,4s,2,2
84,Flop,0,3551,-3551,CHECK,0,"['8h', '7h']","['8d', 'As']","['8s', '6h', '7s']",,4s,100,100
84,Flop,1,3551,-3551,CHECK,0,"['8h', '7h']","['8d', 'As']","['8s', '6h', '7s']",,4s,100,100
84,Turn,0,3551,-3551,CHECK,0,"['8h', '7h']","['8d', 'As']","['8s', '6h', '7s', '2d']",,4s,100,100
84,Turn,1,3551,-3551,CHECK,0,"['8h', '7h']","['8d', 'As']","['8s', '6h', '7s', '2d']",,4s,100,100
84,River,0,3551,-3551,CHECK,0,"['8h', '7h']","['8d', 'As']","['8s', '6h', '7s', '2d', '3d']",,4s,100,100
84,River,1,3551,-3551,CHECK,0,"['8h', '7h']","['8d', 'As']","['8s', '6h', '7s', '2d', '3d']",,4s,100,100
85,Pre-Flop,1,3651,-3651,CALL,0,"['8d', '7d']","['4s', '6h']","['7h', '9d']",,,1,1
85,Pre-Flop,0,3651,-3651,RAISE,98,"['8d', '7d']","['4s', '6h']","['7h', '9d']",,,2,2
85,Pre-Flop,1,3651,-3651,FOLD,0,"['8d', '7d']","['4s', '6h']","['7h', '9d']",,,2,2
86,Pre-Flop,0,3653,-3653,RAISE,98,"['9h', '2h']","['5d', '3h']","['6d', '4s']",,,1,1
86,Pre-Flop,1,3653,-3653,CALL,0,"['9h', '2h']","['5d', '3h']","['6d', '4s']",,,2,2
86,Flop,0,3653,-3653,CHECK,0,"['9h', '2h']","['5d', '3h']","['6d', '4s', '6h']",,,100,100
86,Flop,1,3653,-3653,CHECK,0,"['9h', '2h']","['5d', '3h']","['6d', '4s', '6h']",,,100,100
86,Turn,0,3653,-3653,CHECK,0,"['9h', '2h']","['5d', '3h']","['6d', '4s', '6h', 'As']",,,100,100
86,Turn,1,3653,-3653,FOLD,0,"['9h', '2h']","['5d', '3h']","['6d', '4s', '6h', 'As']",,,100,100
87,Pre-Flop,1,3753,-3753,FOLD,0,"['7h', '8d']","['5h', '3s']","['2d', '5s']",,,1,1
88,Pre-Flop,0,3754,-3754,RAISE,98,"['9h', '3d']","['6h', '7d']","['7h', 'Ah']",,,1,1
88,Pre-Flop,1,3754,-3754,CALL,0,"['9h', '3d']","['6h', '7d']","['7h', 'Ah']",,,2,2
88,Flop,0,3754,-3754,CHECK,0,"['9h', '3d']","['6h', '7d']","['7h', 'Ah', '9s']",,,100,100
88,Flop,1,3754,-3754,DISCARD,0,"['9h', '3d']","['6h', '7d']","['7h', 'Ah', '9s']",,,100,100
88,Flop,1,3754,-3754,FOLD,0,"['9h', '3d']","['6h', '8d']","['7h', 'Ah', '9s']",,7d,100,100
89,Pre-Flop,1,3854,-3854,FOLD,0,"['3s', '7h']","['3h', '5s']","['5d', 'As']",,,1,1
90,Pre-Flop,0,3855,-3855,RAISE,98,"['6s', '9d']","['4s', 'Ah']","['6d', '7d']",,,1,1
90,Pre-Flop,1,3855,-3855,DISCARD,0,"['6s', '9d']","['4s', 'Ah']","['6d', '7d']",,,2,2
90,Pre-Flop,1,3855,-3855,FOLD,0,"['6s', '9d']","['4s', 'Ad']","['6d', '7d']",,Ah,2,2
91,Pre-Flop,1,3857,-3857,CALL,0,"['2h', '4d']","['5h', '7h']","['9h', '3d']",,,1,1
91,Pre-Flop,0,3857,-3857,RAISE,98,"['2h', '4d']","['5h', '7h']","['9h', '3d']",,,2,2
91,Pre-Flop,1,3857,-3857,CALL,0,"['2h', '4d']","['5h', '7h']","['9h', '3d']",,,2,2
91,Pre-Flop,0,3857,-3857,CHECK,0,"['2h', '4d']","['5h', '7h']","['9h', '3d']",,,100,100
91,Flop,1,3857,-3857,DISCARD,0,"['2h', '4d']","['5h', '7h']","['9h', '3d', '6s']",,,100,100
91,Flop,1,3857,-3857,FOLD,0,"['2h', '4d']","['4s', '7h']","['9h', '3d', '6s']",,5h,100,100
92,Pre-Flop,0,3957,-3957,RAISE,98,"['As', '4d']","['6d', '8s']","['6s', '3d']",,,1,1
92,Pre-Flop,1,3957,-3957,FOLD,0,"['As', '4d']","['6d', '8s']","['6s', '3d']",,,2,2
93,Pre-Flop,1,3959,-3959,FOLD,0,"['Ad', 'Ah']","['9s', '4d']","['2h', '8s']",,,1,1
94,Pre-Flop,0,3960,-3960,RAISE,98,"['6h', 'Ah']","['Ad', '9h']","['6d', '2d']",,,1,1
94,Pre-Flop,1,3960,-3960,FOLD,0,"['6h', 'Ah']","['Ad', '9h']","['6d', '2d']",,,2,2
95,Pre-Flop,1,3962,-3962,DISCARD,0,"['9h', '7s']","['2h', '8h']","['2d', '3d']",,,1,1
95,Pre-Flop,1,3962,-3962,RAISE,53,"['9h', '7s']","['As', '8h']","['2d', '3d']",,2h,1,1
95,Pre-Flop,0,3962,-3962,RAISE,45,"['9h', '7s']","['As', '8h']","['2d', '3d']",,2h,2,2
95,Pre-Flop,1,3962,-3962,CALL,0,"['9h', '7s']","['As', '8h']","['2d', '3d']",,2h,55,55
95,Pre-Flop,0,3962,-3962,CHECK,0,"['9h', '7s']","['As', '8h']","['2d', '3d']",,2h,100,100
95,Flop,1,3962,-3962,CHECK,0,"['9h', '7s']","['As', '8h']","['2d', '3d', '8d']",,2h,100,100
95,Flop,0,3962,-3962,CHECK,0,"['9h', '7s']","['As', '8h']","['2d', '3d', '8d']",,2h,100,100
95,Turn,1,3962,-3962,FOLD,0,"['9h', '7s']","['As', '8h']","['2d', '3d', '8d', '5h']",,2h,100,100
96,Pre-Flop,0,4062,-4062,RAISE,98,"['7h', '6h']","['4s', '5d']","['3d', '5s']",,,1,1
96,Pre-Flop,1,4062,-4062,CALL,0,"['7h', '6h']","['4s', '5d']","['3d', '5s']",,,2,2
96,Flop,0,4062,-4062,CHECK,0,"['7h', '6h']","['4s', '5d']","['3d', '5s', '8d']",,,100,100
96,Flop,1,4062,-4062,FOLD,0,"['7h', '6h']","['4s', '5d']","['3d', '5s', '8d']",,,100,100
97,Pre-Flop,1,4162,-4162,RAISE,55,"['2s', '4s']","['9s', '3h']","['9h', '6d']",,,1,1
97,Pre-Flop,0,4162,-4162,RAISE,43,"['2s', '4s']","['9s', '3h']","['9h', '6d']",,,2,2
97,Pre-Flop,1,4162,-4162,FOLD,0,"['2s', '4s']","['9s', '3h']","['9h', '6d']",,,57,57
98,Pre-Flop,0,4219,-4219,RAISE,98,"['2h', '9h']","['6d', '7s']","['4d', '7h']",,,1,1
98,Pre-Flop,1,4219,-4219,FOLD,0,"['2h', '9h']","['6d', '7s']","['4d', '7h']",,,2,2
99,Pre-Flop,1,4221,-4221,CALL,0,"['6h', '2d']","['2h', 'Ad']","['5d', 'Ah']",,,1,1
99,Pre-Flop,0,4221,-4221,RAISE,98,"['6h', '2d']","['2h', 'Ad']","['5d', 'Ah']",,,2,2
99,Pre-Flop,1,4221,-4221,FOLD,0,"['6h', '2d']","['2h', 'Ad']","['5d', 'Ah']",,,2,2
100,Pre-Flop,0,4223,-4223,RAISE,98,"['6d', '8d']","['4d', '9d']","['7h', 'Ah']",,,1,1
100,Pre-Flop,1,4223,-4223,DISCARD,0,"['6d', '8d']","['4d', '9d']","['7h', 'Ah']",,,2,2
100,Pre-Flop,1,4223,-4223,CALL,0,"['6d', '8d']","['4d', '7s']","['7h', 'Ah']",,9d,2,2
100,Flop,0,4223,-4223,CHECK,0,"['6d', '8d']","['4d', '7s']","['7h', 'Ah', '6s']",,9d,100,100
100,Flop,1,4223,-4223,CHECK,0,"['6d', '8d']","['4d', '7s']","['7h', 'Ah', '6s']",,9d,100,100
100,Turn,0,4223,-4223,CHECK,0,"['6d', '8d']","['4d', '7s']","['7h', 'Ah', '6s', '7d']",,9d,100,100
100,Turn,1,4223,-4223,FOLD,0,"['6d', '8d']","['4d', '7s']","['7h', 'Ah', '6s', '7d']",,9d,100,100
101,Pre-Flop,1,4323,-4323,CALL,0,"['4s', '6s']","['Ah', '2h']","['4h', '9s']",,,1,1
101,Pre-Flop,0,4323,-4323,RAISE,98,"['4s', '6s']","['Ah', '2h']","['4h', '9s']",,,2,2
101,Pre-Flop,1,4323,-4323,CALL,0,"['4s', '6s']","['Ah', '2h']","['4h', '9s']",,,2,2
101,Pre-Flop,0,4323,-4323,CHECK,0,"['4s', '6s']","['Ah', '2h']","['4h', '9s']",,,100,100
101,Flop,1,4323,-4323,FOLD,0,"['4s', '6s']","['Ah', '2h']","['4h', '9s', '5d']",,,100,100
102,Pre-Flop,0,4423,-4423,RAISE,98,"['4d', '8s']","['3h', '2d']","['7s', '4h']",,,1,1
102,Pre-Flop,1,4423,-4423,CALL,0,"['4d', '8s']","['3h', '2d']","['7s', '4h']",,,2,2
102,Flop,0,4423,-4423,CHECK,0,"['4d', '8s']","['3h', '2d']","['7s', '4h', '5s']",,,100,100
102,Flop,1,4423,-4423,FOLD,0,"['4d', '8s']","['3h', '2d']","['7s', '4h', '5s']",,,100,100
103,Pre-Flop,1,4523,-4523,RAISE,28,"['7h', '7s']","['6h', '3d']","['7d', '5h']",,,1,1
103,Pre-Flop,0,4523,-4523,RAISE,70,"['7h', '7s']","['6h', '3d']","['7d', '5h']",,,2,2
103,Pre-Flop,1,4523,-4523,FOLD,0,"['7h', '7s']","['6h', '3d']","['7d', '5h']",,,30,30
104,Pre-Flop,0,4553,-4553,RAISE,98,"['3s', '4s']","['3d', 'Ah']","['7s', '6d']",,,1,1
104,Pre-Flop,1,4553,-4553,CALL,0,"['3s', '4s']","['3d', 'Ah']","['7s', '6d']",,,2,2
104,Flop,0,4553,-4553,CHECK,0,"['3s', '4s']","['3d', 'Ah']","['7s', '6d', '6s']",,,100,100
104,Flop,1,4553,-4553,DISCARD,0,"['3s', '4s']","['3d', 'Ah']","['7s', '6d', '6s']",,,100,100
104,Flop,1,4553,-4553,CHECK,0,"['3s', '4s']","['7d', 'Ah']","['7s', '6d', '6s']",,3d,100,100
104,Turn,0,4553,-4553,CHECK,0,"['3s', '4s']","['7d', 'Ah']","['7s', '6d', '6s', '8h']",,3d,100,100
104,Turn,1,4553,-4553,FOLD,0,"['3s', '4s']","['7d', 'Ah']","['7s', '6d', '6s', '8h']",,3d,100,100
105,Pre-Flop,1,4653,-4653,RAISE,93,"['8h', '8d']","['2s', '9s']","['2h', '5d']",,,1,1
105,Pre-Flop,0,4653,-4653,RAISE,5,"['8h', '8d']","['2s', '9s']","['2h', '5d']",,,2,2
105,Pre-Flop,1,4653,-4653,CALL,0,"['8h', '8d']","['2s', '9s']","['2h', '5d']",,,95,95
105,Pre-Flop,0,4653,-4653,CHECK,0,"['8h', '8d']","['2s', '9s']","['2h', '5d']",,,100,100
105,Flop,1,4653,-4653,DISCARD,0,"['8h', '8d']","['2s', '9s']","['2h', '5d', 'Ah']",,,100,100
105,Flop,1,4653,-4653,CHECK,0,"['8h', '8d']","['2s', 'As']","['2h', '5d', 'Ah']",,9s,100,100
105,Flop,0,4653,-4653,CHECK,0,"['8h', '8d']","['2s', 'As']","['2h', '5d', 'Ah']",,9s,100,100
105,Turn,1,4653,-4653,FOLD,0,"['8h', '8d']","['2s', 'As']","['2h', '5d', 'Ah', '3d']",,9s,100,100
106,Pre-Flop,0,4753,-4753,RAISE,98,"['5h', 'Ah']","['7h', '3d']","['Ad', '6s']",,,1,1
106,Pre-Flop,1,4753,-4753,DISCARD,0,"['5h', 'Ah']","['7h', '3d']","['Ad', '6s']",,,2,2
106,Pre-Flop,1,4753,-4753,FOLD,0,"['5h', 'Ah']","['7h', '3h']","['Ad', '6s']",,3d,2,2
